imdb_id,runtime,budget,reveune,Animation,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Science Fiction,Romance,Thriller,Western,War,ratings
tt1014775,91,20000000,149281606,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8
tt0165982,86,60000000,26288320,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7
tt0110759,79,9000000,4350774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
tt0164114,91,8000000,22593409,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.8
tt0058777,138,3500000,8000000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.7
tt0770772,90,11000000,13196245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5
tt1179891,101,15000000,100734718,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.4
tt1129423,122,500000,33456317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
tt0327679,96,31000000,27388767,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.2
tt0134067,79,30000000,100491683,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9
tt1278340,91,800000,1984662,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3
tt0080421,104,2000000,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5
tt0368008,129,80000000,96105964,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6
tt0473367,155,2300000,11100000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.5
tt0081698,113,8000000,11715321,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0093543,99,7200000,2300000,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,6.4
tt0091083,86,4500000,1261000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6.7
tt0366780,101,4000000,866999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8
tt0356614,97,8256269,460978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
tt0108002,114,12000000,22750363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt1095174,97,8000000,29010817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
tt0047849,81,1271000,3788000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7.7
tt1114740,91,26000000,183293131,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2
tt0498381,102,25000000,83100000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5
tt0089243,90,8500000,5730596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4
tt0914798,94,12500000,20416563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.8
tt0125971,96,7000000,7292175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.4
tt0167456,95,57000000,28283637,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.2
tt0097366,95,8045760,35150960,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1
tt0457530,100,6500000,2025032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
tt0265662,127,20000000,75597042,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.9
tt1073241,108,11500000,186702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.2
tt0060491,189,15000000,34562222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.6
tt0058404,125,3000000,12000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0081071,99,10000000,15795189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.0
tt0199725,124,20000000,27728118,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.2
tt0088194,93,14500000,8089290,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.7
tt0292490,183,2079000,4099000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.1
tt1220719,108,11715578,21888598,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0
tt0470765,86,12000000,5542025,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3
tt0067093,181,9000000,83304330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0
tt0085936,26,3000000,21000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0
tt0327597,100,60000000,124596398,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7
tt0263388,104,145000,345000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.9
tt0360139,111,23000000,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1
tt0361841,111,35000000,22034832,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.3
tt0085862,107,5000000,12232628,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,6.4
tt1046173,118,175000000,302469017,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.8
tt0283426,72,20000000,135680000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4
tt0106364,76,6000000,5617391,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.8
tt0091954,111,4000000,2826523,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.0
tt0263757,92,20000000,37095657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
tt0475783,133,8,33579813,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.7
tt0430431,123,20000000,13391174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
tt0466839,97,24000000,9576495,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
tt0157472,94,26000000,38793283,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.2
tt0085542,81,1200000,760883,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.6
tt0127723,100,10000000,25605015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5
tt0479647,116,8000000,12671300,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0085271,106,15000000,10219460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.5
tt0281322,96,20000000,12398628,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0283160,93,40000000,10959475,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.4
tt1121931,96,20000000,34560577,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0059742,174,8200000,286214286,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,8.0
tt0097758,102,7000000,793775,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.1
tt0110763,80,27000000,13670688,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6.1
tt0088128,93,6500000,23686027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1
tt0095863,97,3000000,7282851,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.5
tt0290212,96,2000000,2506446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.7
tt0785006,100,35000000,73034460,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.4
tt0088930,94,15000000,14643997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.3
tt0134618,119,28000000,8888143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0804507,102,3500000,54947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1
tt1508358,241,1091000,4290020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0137338,101,6000000,6852450,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
tt0891592,97,50000000,12764201,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.7
tt0086491,101,10000000,29450919,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,6.5
tt1247640,101,15000000,8786375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0430922,99,28000000,92380927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0087727,101,1500000,22812411,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.4
tt1326972,136,80000000,121059225,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.6
tt0067588,102,725000,10600000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,7.0
tt0101757,105,10000000,25196249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2
tt0475298,84,5000000,25900,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0
tt1105733,153,4180000,11000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.2
tt1132620,152,13000000,104345682,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.8
tt0330691,103,2600000,1479042,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.9
tt0388980,120,25000000,15431177,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.4
tt0892782,94,175000000,381509870,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.4
tt0252028,91,45000000,14793624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4
tt0441007,97,9000000,2955039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
tt0924129,113,25000000,1037335,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0340110,96,400000,7888102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
tt0106912,109,19885552,19724334,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6.6
tt0435623,84,450000,973525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
tt0338325,84,20000000,16605763,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.8
tt0264761,97,1000000,10013424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0220099,77,30000000,45554533,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3
tt0081777,96,20000000,22471595,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.2
tt0345074,98,20000000,11341016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
tt0483756,110,4000000,333912,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.3
tt0116118,89,5000000,42000000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.4
tt0420835,86,5000000,140666,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.6
tt0345551,107,850000,819939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
tt0189584,90,7000000,3728888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
tt0433350,88,500000,220151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.8
tt0083564,127,50000000,57059003,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.6
tt0227005,94,5000000,5476060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4
tt0887971,108,6000000,391410,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4.8
tt0296574,156,1500000,6000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0
tt0084707,151,12000000,30036000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0499375,166,4700000,31000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0092746,99,10000000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6
tt0053644,72,900000,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
tt0107750,99,6000000,3283371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
tt1510294,177,762000,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
tt1182972,153,2400000,9600000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.2
tt0057007,109,2686000,6600000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9
tt0918628,94,14000000,9216,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,5.1
tt0048356,90,343000,3000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.7
tt0087892,163,8000000,27187653,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.3
tt1267500,179,750000,2760000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.8
tt1340838,137,6250000,8000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.6
tt0267248,99,25000000,10719357,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4.9
tt0758742,126,20000000,27793200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.7
tt0120094,127,20000000,60000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0279111,214,56000000,12923936,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.4
tt0061584,152,18000000,9000000,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,6.2
tt0432289,101,8000000,382267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0099800,100,2500000,26386000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0082464,105,300000,1400000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0104573,96,5000000,20146880,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1
tt0120906,116,5000000,1980338,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.9
tt0161100,106,6000000,25059640,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
tt0255819,130,16000000,29381649,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6.4
tt0168501,120,9000000,34573780,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0145893,95,6000000,4398989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
tt0076929,80,1200000,9000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.5
tt0202402,94,15000000,9902115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.5
tt0339412,104,30000000,21800302,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5
tt0083767,120,8000000,21028755,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.9
tt0092796,92,3500000,14000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1
tt0379786,119,39000000,38869464,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.8
tt0079826,125,9250000,29174648,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.0
tt0092076,101,4700000,8025872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.6
tt0213203,78,30,103,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1
tt1230448,137,5750000,10000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.1
tt0051383,143,2240000,23300000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9
tt0785035,98,8500000,8936663,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0120757,92,50000000,13260050,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.3
tt0144168,94,13000000,27500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
tt0439630,107,1549000,7096000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4
tt0034167,134,1400000,16361885,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.7
tt0049408,133,4550000,21300000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.4
tt0386117,101,100000000,100086793,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.7
tt1155056,105,41000000,91636986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0088001,111,28000000,21435321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
tt0778661,100,10000000,31609243,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.7
tt1135487,125,78146652,60000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1
tt0795441,103,4000000,530048,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.0
tt0375568,94,65000000,44091067,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.3
tt0421238,104,2000000,5048693,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,7.4
tt1091722,107,9500000,17164377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0297284,106,27000000,21148829,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.4
tt0093378,108,6500000,54215416,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.9
tt0349260,103,12000000,163536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
tt0282687,103,40000000,16872671,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.8
tt0250371,113,7000000,4720371,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.4
tt0377038,112,400000,1163450,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt0280030,72,20000000,109862682,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.8
tt0186589,81,11000000,13276953,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
tt0801526,77,700000,31576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2
tt0433416,122,12000000,20138836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt0080549,125,15000000,67182787,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.5
tt0110978,95,600000,185898,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.3
tt0455612,110,6000000,57231524,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.2
tt0361925,110,30000000,14000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
tt0097814,103,6900000,18172849,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.9
tt0762125,91,70000000,104945765,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0
tt0361748,153,70000000,319131050,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8.3
tt1127180,99,30000000,90842646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.5
tt0858486,85,4000000,6101046,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6
tt0213790,84,24000000,13700000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
tt0972558,115,36500000,21834845,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5.1
tt0383995,90,569217,569217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
tt0332658,105,5000000,4856298,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.8
tt0087062,93,25000000,38348988,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
tt0079180,114,9200000,9346177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.4
tt0473705,127,60000000,87784194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
tt0974661,102,20000000,136267476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
tt0358349,100,26000000,28818995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
tt0038057,103,1202007,2948386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8
tt0059127,90,280379,364937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
tt0848538,100,10000000,22896728,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
tt0357110,111,1500000,712294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
tt0120772,111,15000000,46905889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0
tt0275022,93,12000000,61141030,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3.5
tt1160368,108,20000000,17280326,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6
tt0906108,113,15000000,55184721,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8
tt0110066,113,10500000,26325256,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0
tt0387055,96,1601792,253527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.6
tt0093737,81,15000000,13290368,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.3
tt0078872,118,2700000,37799643,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3
tt0058085,188,19000000,4750000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.7
tt0058946,121,800000,921548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.1
tt0473709,87,2000000,265198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
tt0821642,109,60000000,31720158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt1198138,108,20000000,73830340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
tt0077572,118,5000000,7230000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.4
tt1094241,130,6400000,2556911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0052225,157,6000000,36800000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6.8
tt0083284,116,10000000,27453418,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
tt0408985,112,45000000,38399961,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0113808,95,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.3
tt1182345,97,5000000,9760104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.9
tt0865554,98,18000000,382174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
tt0082894,108,22000000,9171289,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.5
tt0099385,93,4000000,16853487,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5.7
tt0422091,124,1500000,12000000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.7
tt0105699,117,23000000,57138719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
tt1231277,103,4000000,4100000,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3.6
tt0983193,107,130000000,371940071,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3
tt0111323,96,7400000,7690013,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
tt0974613,90,15000000,1143856,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5.4
tt0870984,108,11000000,791867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6.6
tt1045778,97,60000000,62357900,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
tt1136608,112,30000000,210819611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9
tt1103982,77,1700000,1007962,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5
tt0076070,109,5500000,26414658,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4
tt0085750,99,20500000,87987055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.7
tt0120620,100,25000000,13000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0250310,86,11000000,23978402,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
tt0131704,88,76000000,35134820,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1
tt0318283,96,30000000,15368897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6
tt0044030,107,2300000,11000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.9
tt0317132,106,14000000,32645546,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.3
tt0063385,153,10000000,37402877,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7.4
tt0434424,97,9000000,1046166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3
tt1083456,90,20000000,18599102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
tt1242457,130,25000000,16815892,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.8
tt1067106,96,200000000,325233863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8
tt0110329,85,2000000,2260622,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6
tt0396707,103,12000000,7070330,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,6.1
tt0176783,90,14000000,5108820,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5.9
tt1114677,102,35000000,155545279,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,4.4
tt0457400,102,100000000,68688831,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3
tt0417385,90,400000,95687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt1018818,93,11500000,69564,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.2
tt0103994,105,2000000,21665468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.1
